Fuente:SENAMHI / DRD;;;;
* Datos sin control de calidad.;;;;
* El uso de estos datos será de entera responsabilidad del usuario.;;;;
;;;;
Leyenda:* S/D = Sin Datos.;;;;
* T = Trazas (Precipitación < 0.1 mm/día).;;;;
;;;;
,Estación:PORCULLA;;;;
,Departamento:PIURA,Provincia:HUANCABAMBA,Distrito:HUARMACA;;;;
,Latitud:5Â°50'22.7'',Longitud:79Â°30'20.6'',Altitud:2142,msnm.;;;;
,Tipo:PLU,-Meteorológica,Código:100105;;;;
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día);;;;
MAX,MIN,TOTAL;;;;
DIA/MES/AÑO;MAX;MIN;HUMEDAD;PRECIPITACION 
1/10/2019;0;0;0;0.0
2/10/2019;0;0;0;0.0
3/10/2019;0;0;0;0.0
4/10/2019;0;0;0;0.0
5/10/2019;0;0;0;0.0
6/10/2019;0;0;0;0.0
7/10/2019;0;0;0;0.0
8/10/2019;0;0;0;0.0
9/10/2019;0;0;0;0.0
10/10/2019;0;0;0;0.0
11/10/2019;0;0;0;0.0
12/10/2019;0;0;0;0.0
13/10/2019;0;0;0;0.0
14/10/2019;0;0;0;0.0
15/10/2019;0;0;0;3.9
16/10/2019;0;0;0;0.0
17/10/2019;0;0;0;0.5
18/10/2019;0;0;0;2.5
19/10/2019;0;0;0;0.0
20/10/2019;0;0;0;0.0
21/10/2019;0;0;0;0.0
22/10/2019;0;0;0;0.0
23/10/2019;0;0;0;0.0
24/10/2019;0;0;0;0.0
25/10/2019;0;0;0;0.0
26/10/2019;0;0;0;0.0
27/10/2019;0;0;0;0.0
28/10/2019;0;0;0;0.0
29/10/2019;0;0;0;0.0
30/10/2019;0;0;0;0.0
31/10/2019;0;0;0;0.0
